work_id,doi,ano,primeiro_autor,author_id,genero_primeiro_autor,primeiro_autor_no_brasil,paises_primeiro_autor
W4403175541,10.11646/zootaxa.5519.1.7,2024,Irene Azevedo Cardoso,A5051123417,FEMININO,False,
W7153992309,10.1093/botlinnean/boag017,2026,Clarisse Palma‐Silva,A5044984522,FEMININO,True,BR
W4292171386,10.3390/ani12162091,2022,Thays Duarte de Oliveira,A5082130521,FEMININO,True,BR
W4417123950,10.3390/microplastics4040095,2025,Manildo Márcião de Oliveira,A5040250483,MASCULINO,True,BR
W7116677236,10.1016/j.aquaculture.2025.743581,2025,Pâmela Souza Corrêa,A5095765801,FEMININO,True,BR
W3169110111,10.26359/costas.1102,2020,Thaís Fonseca Rech,A5067136280,FEMININO,False,
W2789069769,10.47536/jcrm.v17i1.425,2023,Wally Franklin,A5075952302,INDEFINIDO,False,AU
W4380682728,10.11137/1982-3908_2023_46_54699,2023,Ortrud Monika Barth,A5055630685,INDEFINIDO,True,BR
W4306779828,10.1080/14772000.2022.2123865,2022,Sandy Arroyo,A5090464763,FEMININO,False,CO
W4200528490,10.1676/21-00003,2021,William Barbosa Dutra,A5081104328,MASCULINO,True,BR
W3029897696,10.2112/si95-001.1,2020,Paula Maria Moura de Almeida,A5083545101,FEMININO,True,BR
W7117473719,10.21669/tomo.v44.22911,2025,Ubiraneila Capinan Barbosa,A5052063316,INDEFINIDO,True,BR
W3166190042,10.14393/rct153901,2020,Marcelo Alves de Sousa,A5064873152,MASCULINO,True,BR
W4400167301,10.5132/eec.2024.01.01,2024,Karoliny N. Deucher,A5010633873,FEMININO,True,BR
W2975544161,10.3917/autr.084.0091,2019,Jorge Calvimontes,A5046107150,MASCULINO,False,
W7214020410,10.2112/1551-5036-64.sp1.1268,2024,S.T.P.L. Dantas,A5152457135,INDEFINIDO,True,BR
W4414180272,10.3390/ijpb16030108,2025,Suzane Sá Matos Ribeiro,A5036955789,FEMININO,True,BR
W7203743144,10.1002/ece3.74199,2026,Reginaldo A. F. Gusmão,A5032877004,MASCULINO,True,BR
W7140197894,10.1007/s11274-026-04902-4,2026,Thamara de Medeiros Azevedo,A5087918625,FEMININO,True,BR
W7213957117,10.1130/b38779.1,2026,Ricardo M. Shyu,A5148291322,MASCULINO,False,ES
W4392017837,10.5212/rev.conexao.v.19.22512.063,2023,Cássio Vinícius de Souza,A5101980117,MASCULINO,False,
W2800824400,10.1016/j.jsames.2018.04.023,2018,Holman Dario Rincón Cuervo,A5015647921,INDEFINIDO,True,BR
W7171376976,10.5132/eec.2026.01.03,2026,Caio Alexandre de Freitas Schatzer,A5099139591,MASCULINO,True,BR
W4321766201,10.32360/acmar.v55i2.62544,2023,Beatriz Queiroz,A5111636679,FEMININO,True,BR
W4411957786,10.1016/j.jsames.2025.105676,2025,Gabrieli Goltz,A5044983268,FEMININO,True,BR
W3199092192,10.21577/0100-4042.20170819,2021,Luis Kellner,A5054828402,MASCULINO,False,
W4414131354,10.3390/fire8090362,2025,Flavio Tiago Couto,A5009058978,MASCULINO,False,PT
W4412540592,10.1093/mollus/eyaf010,2025,Caitlin E. O’Brien,A5050601303,INDEFINIDO,False,US
W4388890411,10.1002/jctb.7565,2023,Ângelo Paggi Matos,A5009459246,MASCULINO,True,AU;BR
W2896888045,10.1590/1807-57622017.0987,2018,Marina Souza Lobo Guzzo,A5054393250,FEMININO,True,BR
W4380989783,10.3389/fphar.2023.1184006,2023,Renata Boldin,A5092188729,FEMININO,True,BR
W4289926097,10.1080/00222933.2022.2098071,2022,Hebert da Silva Souza,A5058425034,MASCULINO,True,BR
W4404195128,10.5194/isprs-archives-xlviii-3-2024-527-2024,2024,Adrien Staquet,A5021074583,INDEFINIDO,False,FR;GF
W2983381283,10.5380/abclima.v25i0.64468,2019,Yara Rúbia de Mello,A5064735901,FEMININO,True,BR
W60264444,10.7203/sjp.20.2.20559,2021,Julio Aguirre,A5090041227,MASCULINO,False,ES
W4387748032,10.1016/j.htct.2023.09.1082,2023,DR Lucon,A5093086546,INDEFINIDO,True,BR
W3129814477,10.18542/ethnoscientia.v6i1.10350,2021,Alexsandro Santos da Silva,A5051877544,MASCULINO,True,BR
W7128912369,10.3390/ma19040743,2026,Kaio Wêdann Oliveira,A5109817222,MASCULINO,True,BR
W3144444699,10.11606/1807-0205/2021.61.29,2021,Leonardo Santos de Souza,A5007588622,MASCULINO,True,BR
W2924458721,10.4238/gmr18015,2019,Márcia Pimenta Leibowitz,A5027930553,FEMININO,True,BR
W2908405094,10.1109/tgrs.2018.2885759,2019,Gilberto R. Pimentel,A5088356961,MASCULINO,True,BR
W7169662964,10.1007/s10933-026-00395-1,2026,Renzo Gonzales,A5087257335,MASCULINO,False,PE
W2923327909,10.1080/08912963.2019.1593403,2019,Rafael Gomes de Souza,A5060753821,MASCULINO,True,BR
W7165683302,10.54901/rcj.v14n1-233,2026,Diego Santos Andrade,A5050179356,MASCULINO,True,BR
W7165853818,10.37486/2675-1305.ec08019,2026,Glauber R. Stürmer,A5139351626,MASCULINO,True,BR
W4386447657,10.55905/rdelosv16.n46-014,2023,Airton Gonçalves de Oliveira,A5025518741,MASCULINO,True,BR
W3131976309,10.34117/bjdv6n9-476,2020,Sandro Dias Pena,A5046863489,MASCULINO,True,BR
W7128504706,10.1007/s42532-025-00239-8,2026,Paulo Wanderley de Melo,A5059656779,MASCULINO,True,BR
W4410302904,10.1029/2024gl114071,2025,Caitlin Dieck Locke,A5062414657,INDEFINIDO,False,US
W4361212195,10.24857/rgsa.v17n1-022,2023,Marcos Leonardo Ferreira dos Santos,A5074566886,MASCULINO,True,BR
W7108202427,10.5281/zenodo.17777459,2025,"Santos, Gabriel",sem-id:W7108202427:0,INDEFINIDO,True,BR
W4415546166,10.1016/j.geomat.2025.100080,2025,Andrigo Borba dos Santos,A5070794593,MASCULINO,True,BR
W3048083726,10.34117/bjdv6n7-734,2020,Pâmela Beatriz do Rosário Estevam dos Santos,A5048203278,FEMININO,True,BR
W4389235819,10.1016/j.qsa.2023.100149,2023,Débora Cristina de Lima Miranda,A5010598259,FEMININO,True,BR
W2889403792,10.1080/09593330.2018.1516801,2018,Darilena Monteiro Porfírio,A5052283361,INDEFINIDO,True,BR
W4400029937,10.1016/j.quascirev.2024.108801,2024,Amr S. Zaky,A5083818658,INDEFINIDO,True,BR;CH;EG
W7214013421,10.2112/1551-5036-64.sp1.1287,2024,I.R. Silva,A5152489055,INDEFINIDO,True,BR
W7108218122,10.5281/zenodo.17777460,2025,"Santos, Gabriel",sem-id:W7108218122:0,INDEFINIDO,True,BR
W4386524926,10.1007/s42535-023-00692-4,2023,Leandris Argentel‐Martínez,A5063073348,INDEFINIDO,False,MX
W2791539390,10.37002/revistacepsul.vol7.672e2018002,2018,Thomas Abbud,A5024088032,MASCULINO,True,BR
W2901390171,10.1590/s1679-87592018019306603,2018,Bruno Ivan Simioni,A5048256825,MASCULINO,True,BR
W4396231768,10.1016/j.envexpbot.2024.105798,2024,João Pedro Silvério Pena Bento,A5051464575,MASCULINO,True,BR
W4386468140,10.1007/s00227-023-04286-1,2023,Christian M. Ibáñez,A5114375265,MASCULINO,False,CL
W4403032978,10.15392/2319-0612.2024.2525,2024,Luiz Cavalcante Ferreira,A5108814625,MASCULINO,True,BR;UA
W2902362436,10.12957/ric.2018.33811,2018,Willian Campos Siciliano,A5019619491,MASCULINO,True,BR
W4414334479,10.1007/s12355-025-01664-5,2025,Jocimar Coutinho Rodrigues,A5034895480,MASCULINO,True,BR
W7155630720,10.1016/j.dynatmoce.2026.101676,2026,Jakeline Baratto,A5047364197,FEMININO,True,BR
W4296381296,10.1016/j.envadv.2022.100290,2022,Muhammad Bin Hassan,A5046729407,MASCULINO,True,BR;DE
W7164920411,10.1021/acsomega.6c01994,2026,THAMIRES MARTINHO PRADOS,A5093132227,FEMININO,True,BR
W4411972407,10.1080/01431161.2025.2522942,2025,Guanhuan Wen,A5101684839,INDEFINIDO,True,BR;CN
W7171618563,10.1038/s43016-026-01402-4,2026,Maria L. X. Gallina,A5143880337,FEMININO,True,BR
W3034219375,10.5007/1982-5153.2020v35n75p397,2020,Nilton Manoel Lacerda Adão,A5058509549,MASCULINO,True,BR
W7161804777,10.1016/j.biteb.2026.102826,2026,Tarcio Carneiro,A5038470263,MASCULINO,True,BR
W2958336497,10.5380/abclima.v24i0.60156,2019,Lúcia Cardoso Da Paixão,A5044883781,FEMININO,True,BR
W7170960231,10.1007/s10661-026-15699-y,2026,Valquíria Maria de Carvalho Aguiar,A5005712967,FEMININO,True,BR;ES
W4309653258,10.22533/at.ed.813272220108,2022,Igor Vinícius Pimentel Rodrigues,A5014391473,MASCULINO,False,
W7204958301,10.3390/stratsediment1020009,2026,Fábio Ferreira Dias,A5010468283,MASCULINO,True,BR
W4386807226,10.1142/s0219876223500299,2023,Francisco Ilson da Silva,A5082287712,MASCULINO,True,BR
W7166680504,10.1016/j.ijbiomac.2026.153259,2026,Diovana Ramos Gerin,A5092469099,FEMININO,True,BR
W7154431238,,2024,Bret M. Pacheco,A5133573343,INDEFINIDO,False,
W4387552447,10.1016/j.nucengdes.2023.112658,2023,Paulo Augusto Berquó de Sampaio,A5017062187,MASCULINO,True,BR
W7168351822,10.5281/zenodo.21374193,2026,Telton P. A. Ramos,A5140913260,INDEFINIDO,True,BR
W4388907431,10.1016/j.margeo.2023.107186,2023,Mirian Costa,A5009173966,FEMININO,True,BR
W7163559198,10.1016/j.envpol.2026.128477,2026,Renata Daldin Leite,A5137847525,FEMININO,False,
W4389398464,10.1007/s12526-023-01388-3,2023,Andreza Campos de Moura,A5020353563,FEMININO,True,BR
W2947069586,10.3390/su11113062,2019,Cálidon Costa Conceição,A5001187736,INDEFINIDO,True,BR
W2968873938,10.5380/reterm.v18i1.67051,2019,Jaifer Corrêa Martins,A5036765173,INDEFINIDO,True,BR
W7140937048,10.1080/01650521.2026.2639335,2026,C Ribeiro Nogueira,A5109138486,INDEFINIDO,True,BR;MX
W4405021787,10.1002/ecs2.70055,2024,J. Boone Kauffman,A5034393940,INDEFINIDO,False,US
W4408165350,10.1016/j.scitotenv.2025.179024,2025,Elson Silva Galvão,A5054645218,MASCULINO,True,BR
W4415213093,10.3390/app152011038,2025,Martino Nicora,A5012523011,MASCULINO,False,IT
W7128432315,10.1016/j.marpolbul.2026.119259,2026,Wagner de Souza Pereira,A5000302994,MASCULINO,True,BR
W3169398622,10.1016/j.oregeorev.2021.104283,2021,Felipe Holanda dos Santos,A5047681679,MASCULINO,True,BR
W4367367955,10.54751/revistafoco.v16n4-078,2023,Raoni Batista dos Anjos,A5047496017,MASCULINO,True,BR
W3157654566,10.3390/jmse9070685,2021,Rafael de Lima Aguiar,A5020500834,MASCULINO,True,BR
W4221107285,10.1163/15685403-bja10185,2022,Flavio de Almeida Alves-Júnior,A5023631595,MASCULINO,True,BR
W2883515492,10.20502/rbg.v19i3.1374,2018,Mariana Silva Figueiredo,A5101830379,FEMININO,True,BR
W4405425935,10.34080/os.v34.23602,2024,Per Olof Hansson,A5112244658,MASCULINO,True,BR
W7211901338,10.1016/j.revmic.2026.100928,2026,Guilherme Krahl,A5068693110,MASCULINO,True,BR
W3199786060,10.1080/01916122.2021.1980129,2021,Bianca Tacoronte Gomes,A5028536485,FEMININO,True,BR
W4387422526,10.1016/j.csr.2023.105128,2023,Charrid Resgalla,A5007244608,INDEFINIDO,True,BR
W7128007773,10.1016/j.pecon.2026.02.007,2026,Gabriel Coppo,A5040088040,MASCULINO,True,BR
W4404933307,10.5852/ejt.2024.970.2753,2024,Wilson J. E. M. Costa,A5008172869,MASCULINO,True,BR
W7204847881,10.3390/md24090305,2026,Nathália Cristina Lopes de Jorge,A5056688563,FEMININO,True,BR;PY
W4414712488,10.1016/j.tej.2025.107513,2025,Vanessa M. Santos,sem-id:W4414712488:0,FEMININO,True,BR
W4323968063,10.20873/uft.rbec.e14870,2023,Chahim Huet Macz,A5080366681,INDEFINIDO,False,MX
W4389074015,10.11646/zootaxa.5380.2.5,2023,Maria Clara Alves Santarém,A5070513548,FEMININO,True,BR
W4406244126,10.1590/2358-2936e20240539,2025,Cristianini Trescastro Bergue,A5078120578,INDEFINIDO,True,BR
W4327664470,10.5216/bgg.v42.73432,2022,Alexandre Queiroz Pereira,A5045580936,MASCULINO,True,BR
W2972934281,10.1128/mra.00610-19,2019,Serene B. Y. Lim,A5012791920,INDEFINIDO,False,SG
W3092232597,10.12957/jheotb.2020.49099,2020,Luis Saavedra Baptista Filho,A5043890237,MASCULINO,True,BR
W4386573283,10.1016/j.algal.2023.103250,2023,Ana Lívia N. L. Ribeiro,A5012598691,FEMININO,True,BR
W7167465638,10.1093/etojnl/vgag183,2026,Roxanny Helen de Arruda‐Santos,A5020626068,INDEFINIDO,True,BR
W7166563188,10.36348/sjet.2026.v11i06.010,2026,Ghayth Tintawi,A5125580541,INDEFINIDO,True,BR
W3205074691,10.1007/s40415-021-00758-0,2021,Vinicius Caldas dos Santos,A5040054359,MASCULINO,True,BR
W7140081153,10.18666/jpra-2026-13200,2026,Robert C. Burn,A5130391301,MASCULINO,False,US
W7135373520,10.1016/j.bjid.2026.105626,2026,Vinicius Machado Salles,A5115683109,MASCULINO,True,BR
W3081626342,10.33448/rsd-v9i9.7326,2020,Leandro Maciel Freitas,A5025972972,MASCULINO,True,BR
W4290459988,10.11646/zootaxa.5174.1.3,2022,Gabriel Lucas Bochini,A5075778402,MASCULINO,True,BR
W4393150565,10.1007/s10722-024-01941-4,2024,Richard Estrada,A5047960899,MASCULINO,False,PE
W7162437630,10.1016/j.porgcoat.2026.110200,2026,Danae Lopes Francisco,A5034103371,FEMININO,False,
W7164644220,10.1007/s12225-025-10343-3,2026,Karinne Sampaio Valdemarin,A5018754993,FEMININO,True,BR
W2906282089,10.22478/ufpb.1809-4783.2018v28n1.34735,2018,Guilherme Goulart Righetto,A5019436493,MASCULINO,True,BR
W7203771359,10.1007/s42770-026-02057-w,2026,Ian Ariel Barbosa Nunes,A5125286705,MASCULINO,True,BR
W4401402379,10.1016/j.jsames.2024.105063,2024,Carlos Alves Moreira,A5006284105,MASCULINO,True,BR
W3017290911,10.22456/1807-9806.101332,2020,Fabricio Baú Dalmás,A5037593127,MASCULINO,True,BR
W4220763139,10.1016/j.cretres.2022.105185,2022,Cristine Trevisan,A5088251437,FEMININO,False,CL
W3207732490,10.1177/1748006x211051805,2021,Maria V. Clavijo,A5108765424,FEMININO,True,BR
W4312333293,10.1590/0102-33062022abb0048,2022,Hilton Entringer,A5026126160,MASCULINO,True,AR;BR
W4413244575,10.1590/1980-5373-mr-2024-0580,2025,FRANCISCO FELIPE DE MORAES FIDELES,A5058152483,MASCULINO,True,BR
W7167220461,10.1111/1462-2920.70366,2026,Victória Fulgêncio Queiroz,A5038567278,FEMININO,True,BR;US
W4320518856,10.1016/j.oceaneng.2023.113901,2023,Rafael de Barros Passos,A5056528302,MASCULINO,True,BR
W7106485792,10.1080/17451000.2025.2577455,2025,P. J. P. Santos,sem-id:W7106485792:0,INDEFINIDO,True,BR
W7165135685,10.1007/s00027-026-01325-z,2026,J. Weverton S. Souza,A5044833120,INDEFINIDO,True,BR
W7152643625,10.1002/ajpa.70242,2026,Masinda Nguidi,A5060942746,INDEFINIDO,True,BR
W4386476230,10.1016/j.jsames.2023.104579,2023,Evilarde Carvalho Uchôa Filho,A5112335279,INDEFINIDO,True,BR
W7161940467,10.1007/s41748-026-01214-3,2026,Daniel Milano Costa de Lima,A5136713053,MASCULINO,True,BR
W4401701134,10.1590/1980-5373-mr-2024-0081,2024,FRANCISCO FELIPE DE MORAES FIDELES,A5058152483,MASCULINO,True,BR
W7161627148,10.1007/s00227-026-04858-x,2026,Maite Arangüena‐Proaño,A5147224677,FEMININO,True,BR;PE
W2893966040,10.5433/1679-0359.2018v39n5p1957,2018,Cecília Teresa Muniz Pereira,A5101585409,FEMININO,True,BR
W2941439141,10.11606/issn.1678-4456.bjvras.2018.145204,2019,Valéria Macedo Almeida Camilo,A5056839957,FEMININO,True,BR
W3193236368,10.11606/1807-0205/2021.61.66,2021,Marcos Tavares,A5041878663,MASCULINO,True,BR
W2893965380,10.3390/atmos9100374,2018,Eliane G. Larroza,A5085424686,FEMININO,True,BR;FR
W4399289320,10.3390/ijerph21060721,2024,Jorge Augusto Soares de Souza,A5091397625,MASCULINO,True,BR
W2914424745,10.1080/10106049.2019.1576776,2019,Carolina Lorenz Simões,A5051147959,FEMININO,True,BR
W4405530709,10.3114/fuse.2024.14.19,2024,Pedro Willem Crous,A5014452233,MASCULINO,False,NL;ZA
W4293249846,10.3390/su14106219,2022,Jazmin Campos Zeballos,A5069490095,INDEFINIDO,False,DE
W7169621837,10.1080/25310429.2026.2702721,2026,Cláudia Chaves Loureiro,A5090243517,FEMININO,False,PT
W4387541867,10.1016/j.rsma.2023.103243,2023,Rannyele Passos Ribeiro,A5034032290,FEMININO,False,US
W2903028023,10.1002/hyp.13351,2018,Vinícius dos Santos,A5030415717,MASCULINO,True,BR
W7163576690,10.1080/00222933.2026.2669071,2026,Hilton de Castro Galvão Filho,A5073590547,MASCULINO,True,BR
W7213517028,10.5902/2236499495358,2026,Gustavo Bastos Leite,A5042184597,MASCULINO,True,BR
W3110752824,10.24302/drd.v10i0.3151,2020,José Alex do Nascimento Bento,A5049097473,MASCULINO,True,BR
W2887074315,10.18845/tramarcsh.v7i1.3674,2018,Aira Edit González,A5050970016,FEMININO,True,AR;BR
W7165365516,10.1002/ece3.73868,2026,Bárbara de Moura Neves,A5083264770,FEMININO,False,CA
W2893638615,10.14295/holos.v18i2.12283,2018,Marcus Vinícius Dantas de Assunção,A5021040189,MASCULINO,True,BR
W2793556659,10.4257/oeco.2018.2201.08,2018,Antônio Coimbra de Brum,A5076354550,MASCULINO,True,BR
W4210727803,10.6008/cbpc2179-6858.2021.001.0033,2020,Maria Leticia Alves Goulart,A5078102500,FEMININO,True,BR
W7202078416,10.2983/035.045.0215,2026,Robson C. Da Costa,A5037495403,MASCULINO,True,BR
W4387965424,10.1111/jeb.14236,2023,Caroline Regina Dias Machado,A5047105298,FEMININO,True,BR
W2883114046,10.1021/acs.energyfuels.8b00230,2018,Guilherme L. Alexandrino,A5041837108,MASCULINO,True,BR
W4205532150,10.1016/j.annonc.2021.11.006,2021,Thierry André,A5079480540,MASCULINO,False,FR
W3035143192,10.15536/reducarmais.4.2020.233-236.1803,2020,Elí Terezinha Henn Fabris,A5071183359,INDEFINIDO,True,BR
W4213096576,10.7322/abcshs.2020154.1608,2022,Gabrielle Messias de Souza,A5012638578,FEMININO,True,BR
W4281608682,10.3390/geosciences12060242,2022,Federico Moreno,A5081396506,MASCULINO,False,US
W4411349485,10.1590/0001-3765202520240683,2025,Luana Benicio,A5072597919,FEMININO,True,BR
W4402217825,10.1016/j.atmosres.2024.107668,2024,Marcos Vinícius da Silva,A5005852691,MASCULINO,True,BR
W3199945353,10.1016/j.jprot.2021.104379,2021,Marco Ruiz-Campos,A5036853367,MASCULINO,False,CR
W4415432677,10.1007/s41748-025-00812-x,2025,Luís Miguel Nunes,A5049069725,MASCULINO,False,PT
W4407056554,10.1016/j.palaeo.2025.112773,2025,Gabriela B. Velásquez,A5104328517,FEMININO,True,BR
W2981103464,10.35701/rcgs.v21n2.595,2019,Francisco Jonh Lennon Tavares da Silva,A5064948440,MASCULINO,True,BR
W4401633730,10.1016/j.ijsrc.2024.03.005,2024,Breylla Campos Carvalho,A5031556616,INDEFINIDO,True,BR
W7202244533,10.1111/avj.70130,2026,Yohany Arnold Alfonso Pérez,A5075300609,FEMININO,True,BR;PT
W4404076975,10.22201/igl.05437652e.2024.13.1.371,2024,Kleyton Magno Cantalice,A5012393751,MASCULINO,False,MX
W4387041534,10.37002/biodiversidadebrasileira.v13i3.2200,2023,Luiza Landerdahl Christmann,A5112112670,FEMININO,True,BR
W4223430798,10.52459/josstt24160422,2022,Anny Gabrielly PEIXOTO DE OLIVEIRA,A5007681580,FEMININO,True,BR
W4287009964,10.3390/atmos13081167,2022,Henri Rossi Pinheiro,A5015259566,MASCULINO,True,BR
W3119159599,10.5852/palevol2021v20a1,2021,Eduardo Méndez‐Quintas,A5034936401,MASCULINO,True,BR;FR
W7116883610,10.1007/s10336-025-02354-5,2025,Alan Fecchio,A5002059815,MASCULINO,True,BR
W7172125460,10.1007/s12526-026-01687-5,2026,Jeferson A. Durán-Fuentes,A5003765077,MASCULINO,True,BR
W4414481276,10.1016/j.jsames.2025.105802,2025,Rafael Reis Bender,A5005989016,MASCULINO,True,BR;ES
W4409167581,10.1016/j.jsames.2025.105508,2025,Joseane Salau Ferraz,A5038757635,FEMININO,True,BR
W7165636279,10.1007/s00441-026-04081-6,2026,Jonathan Mark Wilson,A5087372555,MASCULINO,False,CA
W4392660475,10.1016/j.rsma.2024.103474,2024,Matheus H.F. Goldino,A5094118849,MASCULINO,True,BR
W2996518232,10.11646/zootaxa.4706.3.10,2019,Jhoe Reyes,A5020757272,MASCULINO,True,BR
W4220880249,10.1016/j.dci.2022.104398,2022,André Luiz Alves de Sá,A5015853628,MASCULINO,True,BR
W7203607472,10.1590/1980-549720260043,2026,María Jimena Marro,A5029761402,FEMININO,False,AR
W7211873936,10.1016/j.envres.2026.125631,2026,Amanda Câmara de Souza,A5072132294,FEMININO,True,BR
W7214037331,10.3390/su18199686,2026,Vitor Ottoni Pastore,A5120036401,MASCULINO,True,BR
W4390544721,10.1007/s41748-023-00363-z,2024,José Francisco de Oliveira‐Júnior,A5060781919,MASCULINO,True,BR
W7161587625,10.1016/j.dsr.2026.104697,2026,Lucas Gavazzoni,A5034675455,MASCULINO,True,BR
W4403586493,10.1016/j.sedgeo.2024.106758,2024,Paulo Quezada,A5036579575,MASCULINO,True,BR
W4409241790,10.1093/hmg/ddaf046,2025,Rafaella Mergener,A5026033070,FEMININO,True,BR;UY
W7213359743,10.1007/s11368-026-04544-x,2026,Paulo Ângelo Fachin,A5075772341,MASCULINO,True,BR
W7204138155,10.5091/plecevo.187671,2026,Amadeu Manoel dos Santos-Neto,A5122359553,MASCULINO,False,US
W4295933308,10.1016/j.jwpe.2022.103086,2022,J.S.B. Souza,A5043829469,INDEFINIDO,True,BR
W3176252088,10.1016/j.jcz.2021.06.010,2021,Andressa C. M. de Melo,A5042699927,FEMININO,True,BR
W4376134763,10.55905/oelv21n3-019,2023,Rodrigo Costa Batista,A5052943364,MASCULINO,False,
W4362648996,10.1590/2175-7860202374007,2023,Carolina Penna e Silva,A5082175319,FEMININO,True,BR
W3112986511,10.1016/j.clay.2020.105951,2020,R.V.S. Quinteiro,A5043336136,INDEFINIDO,True,BR
W4393981177,10.1590/0001-3765202420221011,2024,Karlla Danielle Jorge Amorim,A5049655056,FEMININO,True,BR
W4285291420,10.1590/0037-8682-0431-2021,2022,Bárbara Morgana da Silva,sem-id:W4285291420:0,FEMININO,True,BR
W4296070904,10.18472/sustdeb.v13n1.2022.41492,2022,José Eduardo Viglio,A5047939906,MASCULINO,True,BR
W7165916981,10.23900/ra.v24i114.1013,2026,Fabrícia Nunes de Jesus,A5114575462,FEMININO,False,
W4412200584,10.3897/phytokeys.260.153687,2025,Fabio Araújo da Silva,A5051098316,MASCULINO,True,BR
W3137143474,10.9778/cmajo.20200323,2021,Stephen Mac,A5067265616,MASCULINO,True,BR;CA
W4319438375,10.1080/10916466.2023.2174138,2023,Christiano Augusto Ferrario Várady Filho,A5078034454,MASCULINO,True,BR
W3182192207,10.1007/s11756-021-00833-7,2021,Mariana Bertholdi Ebert,A5025829203,FEMININO,True,BR
W4295066006,10.1590/0102-77863720028,2022,José Maria Brabo Alves,A5091172154,MASCULINO,True,BR
W3217649939,10.1111/sed.12960,2021,George Pantopoulos,A5086687805,MASCULINO,True,BR
W2918604231,10.1155/2019/5653464,2019,Vinícius Peruzzi de Oliveira,A5044212407,MASCULINO,True,BR
W7213998249,10.1016/j.jenvman.2026.131000,2026,Jéssica Bárbara da Silva,A5022739885,FEMININO,False,
W4390395915,10.1002/clen.202300081,2023,Eliane Soares de Souza,A5039682105,FEMININO,True,BR
W4318035510,10.1016/j.jsames.2023.104217,2023,Paulo Sérgio de Sousa Gorayeb,A5052105525,MASCULINO,False,
