author_id,nome,primeiro_nome,genero,proporcao,prop_feminina_ibge,freq_ibge,motivo,paises,obras
A5049392404,Débora Bernardes,DEBORA,FEMININO,0.9965,0.9965,313947,IBGE,BR,1
A5103445166,Régis Pinto de Lima,REGIS,MASCULINO,0.9847,0.0153,20602,IBGE,BR,1
A5078703859,Heloysa Farias da Silva,HELOYSA,FEMININO,1.0000,1.0000,554,IBGE,BR,1
A5102839168,Rosemberg F. Menezes,ROSEMBERG,MASCULINO,0.9844,0.0156,2046,IBGE,BR,2
A5000341647,Loise Araújo Costa,LOISE,FEMININO,1.0000,1.0000,1689,IBGE,BR,1
A5040635736,Juliana Rayssa Barros Felix,JULIANA,FEMININO,0.9963,0.9963,564706,IBGE,BR,1
A5047008949,Cynthia M. Asorey,CYNTHIA,FEMININO,1.0000,1.0000,4836,IBGE,CL,1
sem-id:W4205115608:0,Maria A. Martin,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,DE,1
sem-id:W4205115608:1,Olga Alcaraz Sendra,OLGA,FEMININO,0.9967,0.9967,52082,IBGE,ES,1
sem-id:W4205115608:2,Ana Bastos,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,DE,1
sem-id:W4205115608:3,Nico Bauer,NICO,MASCULINO,1.0000,0.0000,259,IBGE,DE,1
sem-id:W4205115608:4,Christoph Bertram,CHRISTOPH,MASCULINO,1.0000,0.0000,90,IBGE,DE,1
sem-id:W4205115608:5,Thorsten Blenckner,THORSTEN,INDEFINIDO,,,0,nome ausente do IBGE,SE,1
sem-id:W4205115608:6,Kathryn Bowen,KATHRYN,FEMININO,1.0000,1.0000,201,IBGE,AU,1
sem-id:W4205115608:7,Paulo M. Brando,PAULO,MASCULINO,0.9962,0.0038,1423262,IBGE,US,1
sem-id:W4205115608:8,Tanya Brodie Rudolph,TANYA,FEMININO,1.0000,1.0000,129,IBGE,ZA,1
sem-id:W4205115608:9,Milena Büchs,MILENA,FEMININO,0.9962,0.9962,159042,IBGE,GB,1
sem-id:W4205115608:10,Mercedes Bustamante,MERCEDES,FEMININO,0.9928,0.9928,22257,IBGE,BR,1
sem-id:W4205115608:11,Deliang Chen,DELIANG,INDEFINIDO,,,0,nome ausente do IBGE,SE,1
sem-id:W4205115608:12,Helen Cleugh,HELEN,FEMININO,0.9939,0.9939,38277,IBGE,,1
sem-id:W4205115608:13,Purnamita Dasgupta,PURNAMITA,INDEFINIDO,,,0,nome ausente do IBGE,NP,1
sem-id:W4205115608:14,Fatima Denton,FATIMA,FEMININO,0.9971,0.9971,198083,IBGE,GH,1
sem-id:W4205115608:15,Jonathan F. Donges,JONATHAN,MASCULINO,0.9927,0.0073,57677,IBGE,DE;SE,1
sem-id:W4205115608:16,Felix Kwabena Donkor,FELIX,MASCULINO,0.9933,0.0067,19272,IBGE,GH,1
sem-id:W4205115608:17,Hongbo Duan,HONGBO,INDEFINIDO,,,0,nome ausente do IBGE,CN,1
sem-id:W4205115608:18,Carlos M. Duarte,CARLOS,MASCULINO,0.9959,0.0041,1489191,IBGE,DK;SA,1
sem-id:W4205115608:19,Kristie L. Ebi,KRISTIE,FEMININO,1.0000,1.0000,27,IBGE,US,1
sem-id:W4205115608:20,Clea M. Edwards,CLEA,FEMININO,0.9971,0.9971,7948,IBGE,US,1
sem-id:W4205115608:21,Anja Engel,ANJA,FEMININO,1.0000,1.0000,156,IBGE,DE,1
sem-id:W4205115608:22,Eleanor Fisher,ELEANOR,FEMININO,1.0000,1.0000,58,IBGE,SE,1
sem-id:W4205115608:23,Sabine Fuss,SABINE,FEMININO,1.0000,1.0000,549,IBGE,DE,1
sem-id:W4205115608:24,Juliana Gaertner,JULIANA,FEMININO,0.9963,0.9963,564706,IBGE,DE,1
sem-id:W4205115608:25,Andrew Gettelman,ANDREW,MASCULINO,0.9908,0.0092,8548,IBGE,US,1
sem-id:W4205115608:26,Cécile A.J. Girardin,CECILE,FEMININO,1.0000,1.0000,88,IBGE,GB,1
sem-id:W4205115608:27,Nicholas R. Golledge,NICHOLAS,MASCULINO,0.9899,0.0101,5051,IBGE,NZ,1
sem-id:W4205115608:28,Jessica F. Green,JESSICA,FEMININO,0.9960,0.9960,458284,IBGE,CA,1
sem-id:W4205115608:29,Michael R. Grose,MICHAEL,MASCULINO,0.9918,0.0082,66277,IBGE,AU,1
sem-id:W4205115608:30,Masahiro Hashizume,MASAHIRO,MASCULINO,1.0000,0.0000,109,IBGE,JP,1
sem-id:W4205115608:31,Sophie Hebden,SOPHIE,FEMININO,1.0000,1.0000,909,IBGE,SE,1
sem-id:W4205115608:32,Helmke Hepach,HELMKE,INDEFINIDO,,,0,nome ausente do IBGE,DE,1
sem-id:W4205115608:33,Marina Hirota,MARINA,FEMININO,0.9963,0.9963,208542,IBGE,BR,1
sem-id:W4205115608:34,Huang-Hsiung Hsu,HUANG,INDEFINIDO,0.5696,0.4304,460,nome ambíguo no IBGE,TW,1
sem-id:W4205115608:35,Satoshi Kojima,SATOSHI,MASCULINO,1.0000,0.0000,181,IBGE,JP,1
sem-id:W4205115608:36,Sharachchandra Lele,SHARACHCHANDRA,INDEFINIDO,,,0,nome ausente do IBGE,IN,1
sem-id:W4205115608:37,Sylvia Lorek,SYLVIA,FEMININO,1.0000,1.0000,3064,IBGE,DE,1
sem-id:W4205115608:38,Heike K. Lotze,HEIKE,INDEFINIDO,0.5795,0.5795,88,nome ambíguo no IBGE,CA,1
sem-id:W4205115608:39,H. Damon Matthews,,INDEFINIDO,,,0,nome abreviado,CA,1
sem-id:W4205115608:40,Darren McCauley,DARREN,INDEFINIDO,,,0,nome ausente do IBGE,NL,1
sem-id:W4205115608:41,Desta Mebratu,DESTA,INDEFINIDO,,,0,nome ausente do IBGE,ET;ZA,1
sem-id:W4205115608:42,Nadine Mengis,NADINE,FEMININO,0.9943,0.9943,4386,IBGE,DE,1
sem-id:W4205115608:43,Rachael H. Nolan,RACHAEL,FEMININO,1.0000,1.0000,230,IBGE,AU,1
sem-id:W4205115608:44,Erik Pihl,ERIK,MASCULINO,0.9785,0.0215,42421,IBGE,SE,1
sem-id:W4205115608:45,Stefan Rahmstorf,STEFAN,MASCULINO,0.9007,0.0993,1239,IBGE,DE,1
sem-id:W4205115608:46,Aaron Redman,AARON,MASCULINO,1.0000,0.0000,676,IBGE,US,1
sem-id:W4205115608:47,Colleen E. Reid,COLLEEN,INDEFINIDO,,,0,nome ausente do IBGE,US,1
sem-id:W4205115608:48,Johan Rockström,JOHAN,MASCULINO,1.0000,0.0000,722,IBGE,DE,1
sem-id:W4205115608:49,Joeri Rogelj,JOERI,INDEFINIDO,,,0,nome ausente do IBGE,AT;GB,1
sem-id:W4205115608:50,Marielle Saunois,MARIELLE,FEMININO,1.0000,1.0000,1828,IBGE,FR,1
sem-id:W4205115608:51,Lizzie Sayer,LIZZIE,FEMININO,1.0000,1.0000,117,IBGE,FR,1
sem-id:W4205115608:52,Peter Schlosser,PETER,MASCULINO,0.9939,0.0061,5241,IBGE,US,1
sem-id:W4205115608:53,Giles B. Sioen,GILES,MASCULINO,1.0000,0.0000,92,IBGE,JP,1
sem-id:W4205115608:54,Joachim H. Spangenberg,JOACHIM,MASCULINO,1.0000,0.0000,52,IBGE,DE,1
sem-id:W4205115608:55,Detlef Stammer,DETLEF,MASCULINO,1.0000,0.0000,30,IBGE,DE,1
sem-id:W4205115608:56,Thomas N.S. Sterner,THOMAS,MASCULINO,0.9926,0.0074,13494,IBGE,SE,1
sem-id:W4205115608:57,Nicola Stevens,NICOLA,MASCULINO,0.9328,0.0672,3112,IBGE,GB,1
sem-id:W4205115608:58,Kirsten Thonicke,KIRSTEN,FEMININO,1.0000,1.0000,34,IBGE,DE,1
sem-id:W4205115608:59,Hanqin Tian,HANQIN,INDEFINIDO,,,0,nome ausente do IBGE,US,1
sem-id:W4205115608:60,Ricarda Winkelmann,RICARDA,FEMININO,0.9652,0.9652,1378,IBGE,DE,1
sem-id:W4205115608:61,James Woodcock,JAMES,MASCULINO,0.9873,0.0127,19935,IBGE,GB,1
A5033083612,Anderson Rodrigues Balbino de Lima,ANDERSON,MASCULINO,0.9948,0.0052,473250,IBGE,BR,4
A5109733782,Suelen Goulart,SUELEN,FEMININO,0.9959,0.9959,78824,IBGE,BR,2
A5104329132,Susane Lopes,SUSANE,FEMININO,1.0000,1.0000,4710,IBGE,BR,1
A5109733783,Marzia Antonelli,MARZIA,FEMININO,1.0000,1.0000,63,IBGE,BR,1
A5109733784,Daphne Wrobel Goldberg,DAPHNE,FEMININO,1.0000,1.0000,687,IBGE,,1
A5000881907,Sandro Sandri,SANDRO,MASCULINO,0.9945,0.0055,125411,IBGE,BR,2
A5113254083,Marcelo Maraschin,MARCELO,MASCULINO,0.9955,0.0045,693215,IBGE,BR,1
A5115900276,Bruna Alves Oliveira Destéfani,BRUNA,FEMININO,0.9940,0.9940,463548,IBGE,BR,2
sem-id:W4404649333:1,Renata Souza de Barros,RENATA,FEMININO,0.9948,0.9948,347001,IBGE,BR,1
sem-id:W4404649333:2,Raphael Simão de Faria,RAPHAEL,MASCULINO,0.9943,0.0057,32882,IBGE,BR,1
A5068156581,Roseanne Figueira da Silva,ROSEANNE,FEMININO,1.0000,1.0000,182,IBGE,BR,3
A5102565818,Adriel Filipe Santos Braga da Silva,ADRIEL,MASCULINO,0.9858,0.0142,27593,IBGE,BR,1
A5093036483,Amanda Sardeli Alqualo,AMANDA,FEMININO,0.9961,0.9961,466432,IBGE,BR,1
A5034525558,Beatriz Louise Mendes Viegas,BEATRIZ,FEMININO,0.9962,0.9962,356351,IBGE,BR,1
A5027834434,Laurent Duchatelet,LAURENT,MASCULINO,1.0000,0.0000,212,IBGE,BE,1
A5053170062,Gabriela A. Galeazzo,GABRIELA,FEMININO,0.9926,0.9926,381650,IBGE,BR,4
A5069668804,Constance Coubris,CONSTANCE,FEMININO,1.0000,1.0000,90,IBGE,BE,1
A5085263624,Laure Bridoux,LAURE,FEMININO,1.0000,1.0000,178,IBGE,BE,1
A5045613818,René Rezsöhazy,RENE,MASCULINO,0.9179,0.0821,23471,IBGE,BE,1
sem-id:W4409912732:6,Martin Marek,MARTIN,MASCULINO,0.9910,0.0090,5759,IBGE,CZ,1
A5083804894,Anderson Garbuglio de Oliveira,ANDERSON,MASCULINO,0.9948,0.0052,473250,IBGE,BR;US,7
A5003411706,Jérôme Delroisse,JEROME,MASCULINO,1.0000,0.0000,80,IBGE,BE,1
A5110921022,André T. Cunha Lima,ANDRE,MASCULINO,0.9917,0.0083,583808,IBGE,BR,4
sem-id:W3095983934:3,Garcia V. Miranda,GARCIA,MASCULINO,0.9272,0.0728,838,IBGE,BR,1
A5068341912,Elaine Cristina Cambuí Barbosa,ELAINE,FEMININO,0.9975,0.9975,257073,IBGE,BR,4
A5057612795,Veronica Relano,VERONICA,FEMININO,0.9972,0.9972,119827,IBGE,ES,2
A5121953465,Sílvia Gómez,SILVIA,FEMININO,0.9971,0.9971,204496,IBGE,ES,1
A5136008809,José Bakit,JOSE,MASCULINO,0.9962,0.0038,5754529,IBGE,CL;ES,2
A5136014999,Nathan J. Bennett,NATHAN,MASCULINO,0.9840,0.0160,17328,IBGE,CA;CH,1
A5031033624,Anthony T. Charles,ANTHONY,MASCULINO,0.9918,0.0082,6222,IBGE,CA,1
A5087455011,Rafael Calderón-Contreras,RAFAEL,MASCULINO,0.9916,0.0084,821638,IBGE,MX;SE,2
A5135425056,Bernardo M. Flores,BERNARDO,MASCULINO,0.9939,0.0061,56893,IBGE,BR;ES,2
A5136072642,Lucas A. Garibaldi,LUCAS,MASCULINO,0.9907,0.0093,1127310,IBGE,AR,2
A5136008855,Nick Roskruge,NICK,MASCULINO,0.9408,0.0592,693,IBGE,,1
A5023106371,Adriana Carolina Flores Díaz,ADRIANA,FEMININO,0.9959,0.9959,567968,IBGE,MX,2
A5120578792,Yesenia Hernandez Marquez,YESENIA,INDEFINIDO,,,0,nome ausente do IBGE,ES;MX,2
A5123946787,Karen O’Brien,KAREN,FEMININO,0.9955,0.9955,68536,IBGE,NO;SE,1
A5048953798,Chanez Manseur,CHANEZ,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
A5007168308,Hugo Groult,HUGO,MASCULINO,0.9946,0.0054,101231,IBGE,FR,1
A5055677930,Manon Porta,MANON,FEMININO,1.0000,1.0000,157,IBGE,FR,1
A5064793746,Pierre‐Edouard Bodet,PIERREEDOUARD,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
A5027440233,Rachida Mersni-Achour,RACHIDA,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
A5024009102,Raphaëlle Petit,RAPHAELLE,FEMININO,1.0000,1.0000,148,IBGE,FR,1
A5023424060,Samir Ali-Moussa,SAMIR,MASCULINO,0.9770,0.0230,8736,IBGE,FR,1
A5049718763,Benjamin Musnier,BENJAMIN,MASCULINO,0.9960,0.0040,5315,IBGE,FR,1
A5029607548,Didier Le Cerf,DIDIER,INDEFINIDO,0.8967,0.1033,329,nome ambíguo no IBGE,FR,1
A5112902145,Tony Varacavoudin,TONY,MASCULINO,0.9911,0.0089,7269,IBGE,FR,1
A5014762373,Oualid Haddad,OUALID,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
A5021584250,Angéla Sutton,ANGELA,FEMININO,0.9974,0.9974,278796,IBGE,FR,1
A5046447813,Cíntia Emi Yanaguibashi Leal,CINTIA,FEMININO,0.9969,0.9969,131941,IBGE,BR,1
A5069681358,Edilson Beserra de Alencar Filho,EDILSON,MASCULINO,0.9968,0.0032,124272,IBGE,BR,1
A5051970214,Jean‐Marie Piot,JEANMARIE,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
A5060044593,Nicolas Bridiau,NICOLAS,MASCULINO,0.9864,0.0136,112589,IBGE,FR,1
A5070531895,Thierry Maugard,THIERRY,MASCULINO,0.9882,0.0118,2884,IBGE,FR,1
A5079282435,Ingrid Fruitier‐Arnaudin,INGRID,FEMININO,0.9955,0.9955,102959,IBGE,FR,1
A5016118677,Claudia Shantal Moreno,CLAUDIA,FEMININO,0.9963,0.9963,359494,IBGE,DE,2
A5047046902,Rosa María Román-Cuesta,ROSA,FEMININO,0.9972,0.9972,307184,IBGE,IT;NL,2
A5004102560,Steven W. J. Canty,STEVEN,MASCULINO,1.0000,0.0000,626,IBGE,US,2
A5065828541,Jorge Herrera,JORGE,MASCULINO,0.9970,0.0030,465949,IBGE,MX,1
A5073545512,Claudia Teutli,CLAUDIA,FEMININO,0.9963,0.9963,359494,IBGE,MX,1
A5089016270,Melanie McField,MELANIE,FEMININO,1.0000,1.0000,1003,IBGE,US,1
A5049092384,Mélina Soto,MELINA,FEMININO,0.9968,0.9968,7293,IBGE,US,1
A5045065046,Cibele Hummel do Amaral,CIBELE,FEMININO,0.9963,0.9963,33332,IBGE,BR;US,2
A5079132832,Steven Paton,STEVEN,MASCULINO,1.0000,0.0000,626,IBGE,PA,1
A5017268079,Juan David González‐Trujillo,JUAN,MASCULINO,0.9903,0.0097,45735,IBGE,CO;ES;PT,3
A5019993420,Melissa Schumacher,MELISSA,FEMININO,0.9967,0.9967,43890,IBGE,MX,1
A5008096543,Pamela Durán-Díaz,PAMELA,FEMININO,0.9958,0.9958,138594,IBGE,DE,1
A5037962652,Natália Gomes do Nascimento,NATALIA,FEMININO,0.9965,0.9965,335326,IBGE,BR,1
A5042839640,Giselle Adayllana de Vasconcelos Silva,GISELLE,FEMININO,1.0000,1.0000,9515,IBGE,BR,2
A5069197449,Maryane Andrade Ribeiro,MARYANE,FEMININO,1.0000,1.0000,905,IBGE,BR,1
A5103031288,Gilberto Sabino Dos Santos,GILBERTO,MASCULINO,0.9975,0.0025,213266,IBGE,BR,1
A5068897887,Maria das Neves Gregório,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,3
A5075971903,Márcia Cristina de Souza Matos Carneiro,MARCIA,FEMININO,0.9967,0.9967,553706,IBGE,BR,2
A5059325891,Eduardo Paes Barreto,EDUARDO,MASCULINO,0.9935,0.0065,632664,IBGE,BR,5
A5084152926,Grenda Juara Alves Costa,GRENDA,FEMININO,1.0000,1.0000,567,IBGE,BR,1
A5072097045,Weyller Diogo Albuquerque Melo,WEYLLER,MASCULINO,1.0000,0.0000,39,IBGE,BR,1
A5026004948,Ana Luiza Gandara-Martins,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,BR,1
A5008362845,Tito César Marques de Almeida,TITO,MASCULINO,0.9952,0.0048,4334,IBGE,BR,3
A5011640641,Nalu Franco Gerent,NALU,FEMININO,1.0000,1.0000,624,IBGE,BR,1
A5042731469,Paulo Ricardo Pezzuto,PAULO,MASCULINO,0.9962,0.0038,1423262,IBGE,BR,2
A5018156586,Vanderlei da Conceição Veloso-Junior,VANDERLEI,MASCULINO,0.9924,0.0076,127559,IBGE,BR,1
A5026454599,DANILO P. PINTO,DANILO,MASCULINO,0.9937,0.0063,233329,IBGE,BR,1
A5051753216,Eduardo Mendes da Silva,EDUARDO,MASCULINO,0.9935,0.0065,632664,IBGE,BR;ID,1
A5102560465,JOSÉ C. SANTANA,JOSE,MASCULINO,0.9962,0.0038,5754529,IBGE,,1
A5073083760,Harrison J. Gray,HARRISON,MASCULINO,1.0000,0.0000,1375,IBGE,US,1
A5004590343,Mayank Jain,MAYANK,INDEFINIDO,,,0,nome ausente do IBGE,DK,1
A5028650701,Shannon A. Mahan,SHANNON,INDEFINIDO,0.6111,0.6111,54,nome ambíguo no IBGE,US,1
A5053441643,Gregory E. Tucker,GREGORY,MASCULINO,1.0000,0.0000,3203,IBGE,US,1
A5081933308,Alessandra de Carvalho Reis,ALESSANDRA,FEMININO,0.9944,0.9944,243633,IBGE,BR,2
A5081000359,Taís Freitas da Silva,TAIS,FEMININO,0.9950,0.9950,202516,IBGE,BR;ES,8
A5069660158,Marleny Blanco González,MARLENY,FEMININO,1.0000,1.0000,175,IBGE,BR;ES,3
A5027825988,Simone Barrionuevo,SIMONE,FEMININO,0.9972,0.9972,340499,IBGE,BR;ES,1
A5045209719,Paula de Souza Marvila,PAULA,FEMININO,0.9934,0.9934,222577,IBGE,BR,1
A5000429747,Érika Cardoso da Silva Baptista,ERIKA,FEMININO,0.9959,0.9959,63167,IBGE,BR,2
A5045492109,Letícia Kallas Oliveira,LETICIA,FEMININO,0.9964,0.9964,435628,IBGE,BR,1
A5005578719,Márcia Brandão Carneiro Leão,MARCIA,FEMININO,0.9967,0.9967,553706,IBGE,BR,1
A5069988100,Marcelo González‐Aravena,MARCELO,MASCULINO,0.9955,0.0045,693215,IBGE,CL,1
A5039773842,Alejandro Font,ALEJANDRO,MASCULINO,0.9915,0.0085,4127,IBGE,CL,1
A5034786659,Jon Thomassen Hestetun,JON,MASCULINO,0.9899,0.0101,2584,IBGE,NO,1
A5019228361,Nicole Trefault,NICOLE,FEMININO,0.9922,0.9922,105818,IBGE,CL,2
A5060978851,Maja Malmberg,MAJA,FEMININO,1.0000,1.0000,46,IBGE,SE,1
A5042185060,Erik Bongcam‐Rudloff,ERIK,MASCULINO,0.9785,0.0215,42421,IBGE,SE,1
A5043467921,Shannon D. Bower,SHANNON,INDEFINIDO,0.6111,0.6111,54,nome ambíguo no IBGE,,1
A5069663652,Øystein Aas,YSTEIN,INDEFINIDO,,,0,nome ausente do IBGE,NO,1
A5012319559,T. Douglas Beard,,INDEFINIDO,,,0,nome abreviado,US,1
A5033591960,I. G. Cowx,,INDEFINIDO,,,0,nome abreviado,GB,1
A5109806020,Stephen G. Sutton,STEPHEN,MASCULINO,1.0000,0.0000,250,IBGE,CA,1
A5036795729,Francisco Otávio Landim Neto,FRANCISCO,MASCULINO,0.9961,0.0039,1772197,IBGE,BR,1
A5034081480,Juliana Felipe Farias,JULIANA,FEMININO,0.9963,0.9963,564706,IBGE,BR,1
A5024026106,Carlos Henrique Sopchaki,CARLOS,MASCULINO,0.9959,0.0041,1489191,IBGE,BR,4
A5091469588,Renato de Almeida,RENATO,MASCULINO,0.9942,0.0058,329535,IBGE,BR,1
A5089112636,Ricardo Palamar Menghini,RICARDO,MASCULINO,0.9960,0.0040,469703,IBGE,BR,1
A5003806270,Gilberto Cintrón-Molero,GILBERTO,MASCULINO,0.9975,0.0025,213266,IBGE,,1
A5110449156,Yara Schaeffer-Novelli,YARA,FEMININO,0.9967,0.9967,25768,IBGE,BR,2
A5081240264,Silvia Bainy Gastal,SILVIA,FEMININO,0.9971,0.9971,204496,IBGE,BR,2
A5064143146,Carolina Silveira Mascarenhas,CAROLINA,FEMININO,0.9962,0.9962,191221,IBGE,BR,1
A5046570988,Ana Caroline Damasceno Souza,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,BR,2
A5079767484,Denise Santos Saldanha,DENISE,FEMININO,0.9962,0.9962,169315,IBGE,BR,3
A5047381838,Ana Isabel Lillebø,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,PT,2
A5129670538,Carmen Leiva-Dueñas,CARMEN,FEMININO,0.9970,0.9970,56605,IBGE,DK,1
A5038700930,Gary Thomas Banta,GARY,MASCULINO,1.0000,0.0000,177,IBGE,DK,2
A5091173190,Franziska Eller,FRANZISKA,INDEFINIDO,,,0,nome ausente do IBGE,DK,1
A5121927854,Johan Eklöf,JOHAN,MASCULINO,1.0000,0.0000,722,IBGE,SE,1
A5071503081,Line Holm Andersen,LINE,FEMININO,0.9394,0.9394,495,IBGE,DK;SE,2
A5135030713,Kai Jensen,KAI,MASCULINO,1.0000,0.0000,102,IBGE,DE,1
A5135040006,Ella Logemann,ELLA,FEMININO,1.0000,1.0000,397,IBGE,DE,1
A5128221132,Pere Masque,PERE,INDEFINIDO,,,0,nome ausente do IBGE,AU;IT,1
A5116617638,Thomas Ostertag,THOMAS,MASCULINO,0.9926,0.0074,13494,IBGE,DE,1
A5023832363,Christoph Reisdorff,CHRISTOPH,MASCULINO,1.0000,0.0000,90,IBGE,DE,1
A5034007494,Anaïs Richard,ANAIS,FEMININO,1.0000,1.0000,289,IBGE,DK;SE,2
A5075602445,Anu Vehmaa,ANU,INDEFINIDO,,,0,nome ausente do IBGE,FI,2
A5027212390,Jukka Alm,JUKKA,INDEFINIDO,,,0,nome ausente do IBGE,FI,1
A5029517477,Mikael von Numers,MIKAEL,MASCULINO,0.9876,0.0124,20193,IBGE,FI,2
A5135047478,Dorte Krause-Jensen,DORTE,INDEFINIDO,,,0,nome ausente do IBGE,DK,1
A5063340320,Wladimir Costa Paradas,WLADIMIR,MASCULINO,1.0000,0.0000,4185,IBGE,BR,3
A5085104519,Miria Gomes Pereira,MIRIA,FEMININO,0.9961,0.9961,12262,IBGE,BR,1
A5035544243,Rodrigo Mariath,RODRIGO,MASCULINO,0.9953,0.0047,601650,IBGE,BR,2
A5016725441,Marcos Farina,MARCOS,MASCULINO,0.9954,0.0046,1106165,IBGE,BR,3
A5016807170,Jeannie Mounger,JEANNIE,FEMININO,1.0000,1.0000,68,IBGE,US,1
A5021361692,M. Teresa Boquete,,INDEFINIDO,,,0,nome abreviado,ES;US,1
A5085171595,Marc W. Schmid,MARC,MASCULINO,1.0000,0.0000,534,IBGE,,1
A5091631863,Renan Granado,RENAN,MASCULINO,0.9918,0.0082,171593,IBGE,BR;US,2
A5026726872,Marta Robertson,MARTA,FEMININO,0.9968,0.9968,214961,IBGE,US,1
A5054742895,Sandy A. Voors,SANDY,FEMININO,0.9746,0.9746,10704,IBGE,US,1
A5006544756,Kristen L. Langanke,KRISTEN,FEMININO,1.0000,1.0000,27,IBGE,US,1
A5022112857,Mariano Álvarez,MARIANO,MASCULINO,0.9884,0.0116,20571,IBGE,US,1
A5085473240,Cornelis A. M. Wagemaker,CORNELIS,MASCULINO,1.0000,0.0000,39,IBGE,NL,1
A5086303452,Aaron W. Schrey,AARON,MASCULINO,1.0000,0.0000,676,IBGE,US,1
A5011112671,Gordon A. Fox,GORDON,MASCULINO,1.0000,0.0000,35,IBGE,US,1
A5031397502,David B. Lewis,DAVID,MASCULINO,0.9934,0.0066,174957,IBGE,US,1
A5024610794,Christina L. Richards,CHRISTINA,FEMININO,1.0000,1.0000,1417,IBGE,DE;US,1
A5075122885,Tatiana de Almeida Espinoza,TATIANA,FEMININO,0.9972,0.9972,142916,IBGE,,2
A5007124737,Maurício Beux dos Santos,MAURICIO,MASCULINO,0.9961,0.0039,235778,IBGE,BR,1
A5075224899,Bruno Madalozzo,BRUNO,MASCULINO,0.9926,0.0074,668217,IBGE,BR,1
A5076197465,Luíza Loebens,LUIZA,FEMININO,0.9961,0.9961,220521,IBGE,BR,1
A5102894158,Marília Pereira,MARILIA,FEMININO,0.9969,0.9969,87004,IBGE,BR,1
A5048325232,Chantelle Burton,CHANTELLE,INDEFINIDO,,,0,nome ausente do IBGE,GB,1
A5025928838,CHRIS D. JONES,CHRIS,INDEFINIDO,0.6021,0.6021,382,nome ambíguo no IBGE,GB,1
A5009824835,Ted R. Feldpausch,TED,MASCULINO,1.0000,0.0000,567,IBGE,GB,1
A5075156863,Manoel Cardoso,MANOEL,MASCULINO,0.9976,0.0024,592345,IBGE,BR,3
A5028671438,Liana O. Anderson,LIANA,FEMININO,0.9972,0.9972,10297,IBGE,BR,2
A5041054617,Sébastien Plutniak,SEBASTIEN,MASCULINO,1.0000,0.0000,33,IBGE,FR,1
A5112864528,Asftolfo Araujo,ASFTOLFO,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5019412222,Bambang Sugiyanto,BAMBANG,INDEFINIDO,,,0,nome ausente do IBGE,,1
A5056998682,Adhi Agus Oktaviana,ADHI,INDEFINIDO,,,0,nome ausente do IBGE,ID,1
A5087221156,Jean-Michel Chazine,JEAN,MASCULINO,0.9883,0.0117,160076,IBGE,FR,1
A5028781006,François‐Xavier Ricaut,FRANCOISXAVIER,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
A5001730819,LORIANE MAXIMIANO,LORIANE,FEMININO,1.0000,1.0000,1521,IBGE,BR,1
A5051932957,Arturo Acero P.,ARTURO,MASCULINO,1.0000,0.0000,517,IBGE,CO,3
A5053284765,Antonio Carlos Oscar Júnior,ANTONIO,MASCULINO,0.9966,0.0034,2576348,IBGE,BR,5
A5059407088,Sara AlMahri,SARA,FEMININO,0.9960,0.9960,234286,IBGE,AE,1
A5079909524,Rafael Santiago,RAFAEL,MASCULINO,0.9916,0.0084,821638,IBGE,AE,1
A5100363871,Dong­-Wook Lee,DONG,INDEFINIDO,0.8015,0.1985,136,nome ambíguo no IBGE,AE,1
A5015013467,Henrique Ramos,HENRIQUE,MASCULINO,0.9938,0.0062,228718,IBGE,AE;BR,1
A5068342235,Haleimah Alabdouli,HALEIMAH,INDEFINIDO,,,0,nome ausente do IBGE,AE,1
A5082663200,Mohamed Alteneiji,MOHAMED,MASCULINO,1.0000,0.0000,1174,IBGE,AE,1
A5014979193,Zhongwei Guan,ZHONGWEI,INDEFINIDO,,,0,nome ausente do IBGE,AE,1
A5081586995,W.J. Cantwell,,INDEFINIDO,,,0,nome abreviado,AE,1
A5027748053,Marcı́lio Alves,MARCILIO,MASCULINO,0.9956,0.0044,22305,IBGE,BR,2
A5075684423,Vanessa do Couto Silva Costa,VANESSA,FEMININO,0.9968,0.9968,418838,IBGE,BR,2
A5046003307,Diego Augusto Pereira da Costa Portella,DIEGO,MASCULINO,0.9942,0.0058,424428,IBGE,BR;ES,2
A5113611316,Arthur U. Ayres,ARTHUR,MASCULINO,0.9922,0.0078,126774,IBGE,BR;ES,1
A5012436708,JOSÉ GUILHERME A. DA SILVA,JOSE,MASCULINO,0.9962,0.0038,5754529,IBGE,BR,1
A5130329950,Jussara Gonçalves Fonseca,JUSSARA,FEMININO,0.9977,0.9977,68817,IBGE,BR,1
