author_id,nome,paises,primeiro_nome,obras,genero_ibge,motivo_ibge,genero_wgnd,motivo_wgnd,genero_wgnd_fallback,motivo_wgnd_fallback,detalhe_wgnd
A5102745004,Thomas Pape,DK,THOMAS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DK:M1.00
A5076842326,Marc A. A. Pollet,BE,MARC,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,BE:M1.00
A5034493314,Sabrina Rochefort,CA,SABRINA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00/M0.00
A5020009940,Alessandra Rung,US,ALESSANDRA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00
A5022254583,Justin B. Runyon,US,JUSTIN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
sem-id:W2795007794:44,JADE SAVAGE,CA,JADE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F0.96/M0.04
A5038034802,Bradley J. Sinclair,CA,BRADLEY,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CA:F0.00/M1.00
A5083432930,Jeffrey H. Skevington,US,JEFFREY,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5103801797,JOHN O. III STIREMAN,US,JOHN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5049296581,John Swann,CA,JOHN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CA:F0.00/M1.00
A5001170184,Pekka Vilkamaa,FI,PEKKA,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,FI:M1.00
A5026991396,Terry L. Whitworth,US,TERRY,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,US:F0.19/M0.81
A5007550436,Maria A. Wong,US,MARIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F0.99/M0.01
A5051646233,David M. Wood,US,DAVID,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5012468736,Norman E. Woodley,US,NORMAN,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5057293971,TIFFANY YAU,CA,TIFFANY,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00
A5014244865,Thomas J. Zavortink,US,THOMAS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5067041550,Manuel A. Zumbado,CR,MANUEL,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5051054894,Ricardo Manuel Nunes Salgado,PT,RICARDO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PT:M1.00
A5090656919,Dina Galhanas,PT,DINA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,PT:F1.00
A5003918016,Ana Maria Tavares da Mata,PT,ANA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,PT:F1.00
A5057274433,Luciana José Ribeiro Pereira,PT,LUCIANA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,PT:F1.00
A5044186752,Tyler Kukla,US,TYLER,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.03/M0.97
A5134010032,Susana Silva da Pereira,PT,SUSANA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,PT:F1.00
A5082396377,Daniel Ospina,CA,DANIEL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CA:F0.00/M1.00
A5092732776,Paula Mirazo,US,PAULA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5026192166,Richard Philip Allan,GB,RICHARD,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5064261939,Smriti Basnett,CA;IN,SMRITI,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00; IN:F1.00
A5052018420,Ana Bastos,DE,ANA,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5017326366,Nishan Bhattarai,US,NISHAN,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,US:M1.00
A5013882090,Wendy J. Broadgate,CA,WENDY,1,INDEFINIDO,nome ambíguo no IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00
A5108049733,Deliang Chen,CN,DELIANG,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.01/M0.49
A5121987630,Yeonju Choi,KR,YEONJU,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5121986576,Peter Cox,GB,PETER,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5121032566,Luiz A. Domeignoz-Horta,FR,LUIZ,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5015997009,Kristie L. Ebi,US,KRISTIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5121989874,Pierre Friedlingstein,GB,PIERRE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5063055679,Thomas Lukas Frölicher,CH,THOMAS,4,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CH:M1.00
A5011197728,Sabine Fuss,DE,SABINE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
A5046572786,Helge Goessling,DE,HELGE,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5122010508,Qingyou He,CN,QINGYOU,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,CN:F0.05/M0.95
A5031114632,Sophie R. Hebden,CA;FR;GB,SOPHIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00; FR:F1.00; GB:F1.00/M0.00
A5032499185,Nadja Hedrich,CH,NADJA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CH:F1.00
A5062111619,Adrian Heilemann,DE,ADRIAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5033653142,Øivind Hodnebrog,NO,IVIND,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5121084791,Gustaf Hugelius,SE,GUSTAF,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,SE:M1.00
A5078562958,Izquierdo-Tort Santiago,CA,IZQUIERDO,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5005977759,Sirkku K. Juhola,FI,SIRKKU,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,FI:F1.00
A5058820124,Fumiko Kasuga,CA,FUMIKO,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00
A5008170663,Piyu Ke,CN;GB,PIYU,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:F0.19/M0.81
A5122008677,Douglas I. Kelley,GB,DOUGLAS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5121082017,Şiir Kilkiş,TR,SIIR,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,TR:F1.00
A5121985817,Maximilian Kotz,DE;ES,MAXIMILIAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00; ES:M1.00
A5032249613,Nilushi Kumarasinghe,CA,NILUSHI,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5002742682,William F. Lamb,DE;GB,WILLIAM,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:F0.00/M1.00
A5057576103,Lee Shih‐Yu,TW,LEE,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5121986757,Junguo Liu,CN,JUNGUO,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,CN:F0.06/M0.94
A5105786404,Cara Nichole Maesano,US,CARA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5059497091,Maria A. Martin,DE,MARIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
A5061716797,Akira  S. Mori,JP,AKIRA,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,JP:?0.33/M0.67
A5078395841,Jennifer Morris,US,JENNIFER,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5090239764,Åsa Persson,SE,ASA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,SE:F1.00
A5122010189,Hans-Otto Pörtner,DE,HANS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5091139976,Benedict Probst,CH;DE;GB,BENEDICT,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,CH:M1.00; DE:M1.00; GB:F0.00/M1.00
A5122009292,Justine Ramage,SE,JUSTINE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,SE:F1.00
A5016618374,Estelle Razanatsoa,ZA,ESTELLE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,ZA:F1.00
A5078071133,Aaron Redman,US,AARON,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5038584174,Johan Rockström,DE,JOHAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5070219410,Sophie Ruehr,US,SOPHIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5119096597,Sadie Ryan,US,SADIE,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5122012760,Roberto Sanchez-Rodriguez,MX,ROBERTO,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5121999473,Carl-Friedrich Schleussner,AT,CARL,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,AT:M1.00
A5050199331,Peter F. Schlosser,US,PETER,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5122000483,William A. Scott,CA,WILLIAM,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CA:F0.00/M1.00
A5022230602,Jan C. Semenza,SE,JAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,SE:F0.00/M1.00
A5122009721,Hansjörg Seybold,AT;CH;CN,HANSJORG,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AT:M1.00; CH:M1.00
A5024714508,Drew T. Shindell,US,DREW,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.08/M0.92
A5028600064,Giles B. Sioen,CA,GILES,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CA:M1.00
A5062477847,Kathryn E. Smith,GB,KATHRYN,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5025945547,Annika Stechemesser,DE,ANNIKA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
A5121995847,Thomas F. Stocker,CH,THOMAS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CH:M1.00
A5121109005,Sophie H.L. Su,CA,SOPHIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00
A5122000192,Djiby Thiam,DE,DJIBY,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5048330615,Gregory Trencher,JP,GREGORY,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5067168915,Anna‐Maria Virkkala,NL;US,ANNAMARIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00
A5019145935,Lila Warszawski,DE,LILA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
A5121993553,Henry Wu,DE,HENRY,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5122003165,Shupeng Zhu,CN,SHUPENG,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.12/M0.38
A5019280142,Andrea Marzoli,IT,ANDREA,1,FEMININO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5087268334,Hervé Bertrand,FR,HERVE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5030659983,Nasrrddine Youbi,MA;PT,NASRRDDINE,2,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5080493405,Sara Callegaro,NO,SARA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,NO:F1.00
A5077016339,Renaud Merle,SE,RENAUD,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5066484590,Laurie C. Reisberg,FR,LAURIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,FR:F1.00
A5023544764,Massimo Chiaradia,CH,MASSIMO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CH:M1.00
sem-id:W2939594337:7,Sarah I Brownlee,US,SARAH,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5054756549,Fred Jourdan,AU,FRED,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5083563896,Alberto Zanetti,IT,ALBERTO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5057589564,Tiberio Cuppone,IT,TIBERIO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5058498065,Abdelkader Mahmoudi,MA,ABDELKADER,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,MA:M1.00
A5087232581,Paul Randall Renne,US,PAUL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5064010317,Giuliano Bellieni,IT,GIULIANO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5031623121,Hind El Hachimi,MA,HIND,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,MA:F1.00
A5018599590,Mohamed Khalil Bensalah,MA;PT,MOHAMED,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,MA:M1.00
A5011195637,Christine Meyzen,IT,CHRISTINE,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5019240932,Christian Tegner,DK,CHRISTIAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DK:M1.00
A5067074070,Élodie Fache,FR,ELODIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,FR:F1.00
A5128815715,Sophie Lanco,FR,SOPHIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,FR:F1.00
A5053189602,Rogert Sorí,ES,ROGERT,4,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5001497561,Ellen Hallingstad,GB,ELLEN,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5023646304,Christine Conlan,CA;GB,CHRISTINE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00; GB:F1.00
A5108367978,A. P. Costa,GB;US,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5006673784,David M. Johnson,US,DAVID,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5014452233,Pedro Willem Crous,NL;ZA,PEDRO,6,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NL:M1.00
A5020336958,E R Osieck,AU;ES;NL;SE;TH;ZA,,3,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5110833267,Ž Jurjević,AU;EE;ES;GB;IT;NL;SE;TH;VN;ZA,,4,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5110923403,A.L. van Iperen,NL,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5008478134,Mieke Starink-Willemse,NL,MIEKE,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,NL:F1.00
A5023358685,Bálint Dima,EE;ES;GB;HU;IT;VN,BALINT,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00; GB:M1.00; HU:M1.00
A5114062511,Sergey V. Balashov,AU;ES;NL;SE;TH;ZA,SERGEY,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00; ES:M1.00; SE:M1.00
A5073689069,Timur S. Bulgakov,RU,TIMUR,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,RU:M1.00
A5013511590,Peter R. Johnston,NZ,PETER,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NZ:M1.00
A5101974241,Olga V. Morozova,RU,OLGA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,RU:F1.00
A5034025708,Umpawa Pinruan,TH,UMPAWA,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5076964644,Sujinda Sommai,TH,SUJINDA,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5058983769,Pablo Alvarado,AU;EE;ES;GB;IT;NL;SE;TH;VN;ZA,PABLO,4,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00; ES:M1.00; GB:M1.00; SE:M1.00
A5041246966,Cony Decock,BE,CONY,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,BE:F1.00
A5019865208,Teresa Lebel,AU;EE;ES;GB;IT;VN,TERESA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.99/M0.01; ES:F1.00; GB:F1.00; IT:F1.00
A5050104617,Gabriel H. Moreno,ES,GABRIEL,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5026363285,Roger Graham Shivas,AU,ROGER,4,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5046693736,Li Zhao,NL,LI,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5042346679,Jafar Abdollahzadeh,IR,JAFAR,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IR:M1.00
A5010336678,Masoud Abrinbana,IR,MASOUD,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,IR:M1.00
A5052351499,Galiya K. Akhmetova,HU,GALIYA,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5108626258,A.V. Alexandrova,RU,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5056239759,A Altés,ES,,3,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5036894396,Claudio Angelini,CZ,CLAUDIO,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5088324153,Vladimír Antonín,CZ,VLADIMIR,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CZ:M1.00
A5021460332,Francisco Arenas,EE;ES;GB;IT;VN,FRANCISCO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00; GB:M1.00
A5027687720,Pieter Asselman,BE,PIETER,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,BE:M1.00
A5024981203,Farzaneh Badali,IR,FARZANEH,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,IR:F1.00
A5067969710,Abhishek Baghela,IN,ABHISHEK,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,IN:M1.00
A5066237495,Ángel Bañares,ES,ANGEL,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:F0.00/M1.00
A5038369455,Jean‐Michel Bellanger,FR,JEANMICHEL,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5006999641,Akila Berraf-Tebbal,CZ,AKILA,2,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5089736099,Alona Yu. Biketova,GB;HU,ALONA,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5083154407,Н.В. Бухарова,RU,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5018685923,Treena Isobel Burgess,AU,TREENA,2,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00
A5032384763,J. Cano,ES,,2,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5044380372,Piotr Ceryngier,PL,PIOTR,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PL:M1.00
A5036254486,Renato Chávez,CL;EE;ES;GB;IT;VN,RENATO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00; GB:M1.00; IT:M1.00
A5081821121,Don Arthur Cowan,ZA,DON,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ZA:M1.00
A5034830732,Sandra Denman,EE;ES;GB;IT;VN,SANDRA,3,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,EE:F1.00; ES:F1.00; GB:F1.00; IT:F1.00
A5005114157,Quynh N. Dang,VN,QUYNH,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,VN:F1.00
A5091624867,Francesco Dovana,AU;EE;ES;GB;IT;NL;SE;TH;VN;ZA,FRANCESCO,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00; ES:M1.00; GB:M1.00; IT:M1.00; SE:M1.00
A5001372006,Aleš Eichmeier,CZ,ALES,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CZ:M1.00
A5031698147,Fernando Esteve-Raventós,EE;ES;GB;IT;VN,FERNANDO,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00; GB:M1.00; IT:M1.00
A5001229542,Alessandro Fellin,US,ALESSANDRO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:M1.00
A5082778420,G Ferisin,EE;ES;GB;IT;VN,,2,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5085674513,Astrid Ferrer,CL,ASTRID,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5027846220,Péter Finy,HU,PETER,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,HU:M1.00
A5072639213,Ester Gaya,GB,ESTER,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5002705271,Andrew D. W. Geering,AU,ANDREW,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5026335725,Carlos Gil-Durán,CL;EE;ES;GB;IT;VN,CARLOS,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00; GB:M1.00
A5006126472,K. Glässnerová,CZ,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5080590466,Anna M. Glushakova,RU,ANNA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,RU:F1.00
A5035431600,David Gramaje,ES,DAVID,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5067651104,Ángel Luigi Guarnizo,EE;ES;GB;IT;VN,ANGEL,2,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,ES:F0.00/M1.00; GB:F0.97/M0.03
A5033240871,D Haelewaters,BE;CZ,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5072306513,Roy E. Halling,US,ROY,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5007847520,Rowena Hill,GB,ROWENA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5050266019,Yuuri Hirooka,JP,YUURI,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,JP:F1.00
A5060229254,Vít Hubka,BY;CZ;EE;ES;GB;IT;JP;VN,VIT,3,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,BY:M1.00; CZ:M1.00
A5053643666,Vadim Alexandrovich Iliushin,RU,VADIM,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,RU:M1.00
A5101783557,Daria Ivanova,RU,DARIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,RU:F1.00
A5030352597,N. E. Ivanushkina,RU,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5091200075,Panrada Jangsantear,TH,PANRADA,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5003930377,Alfredo Justo,NL,ALFREDO,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5079073842,А. В. Качалкин,RU,,2,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
